,age,numclaims,veh_age,veh_value
6525,0,0,2,2.32
6526,0,0,2,1.58
6527,1,0,0,1.5
6528,0,0,3,0.51
6529,0,0,2,0.69
6530,0,1,1,1.72
6531,3,0,0,1.86
6532,1,0,0,1.559
6533,1,0,1,1.57
6534,1,0,3,0.71
6535,1,0,3,0.89
6536,0,0,0,1.549
6537,1,0,0,2.9
6538,1,1,3,1.07
6539,0,0,0,2.099
6540,1,0,1,1.74
6541,2,0,2,0.98
6542,1,0,3,0.44
6543,1,0,3,1.79
6544,3,0,2,1.31
6545,2,0,3,0.43
6546,2,0,2,0.86
6547,0,0,3,0.84
6548,2,0,0,4.51
6549,1,0,1,3.79
6550,0,0,2,1.37
6551,1,0,1,1.74
6552,2,0,0,2.28
6553,2,0,3,1.18
6554,1,0,3,0.83
6555,1,0,3,0.41
6556,1,0,1,3.54
6557,2,0,0,1.84
6558,1,0,2,1.4
6559,2,0,2,0.84
6560,1,0,0,5.236
6561,1,0,1,1.2
6562,1,0,2,1.29
6563,2,0,3,1.28
6564,2,0,3,0.61
6565,3,0,0,2.46
6566,1,0,1,1.52
6567,1,0,3,0.91
6568,1,0,1,3.65
6569,1,1,2,1.47
6570,2,0,3,0.71
6571,1,0,3,1.31
6572,0,0,0,3.11
6573,1,1,3,0.74
6574,0,0,1,1.65
6575,1,1,1,1.74
6576,0,0,0,1.31
6577,1,0,1,2.96
6578,2,0,1,2.02
6579,0,1,2,0.9
6580,2,0,2,1.18
6581,3,0,3,0.35
6582,1,0,1,1.7
6583,2,0,0,4.56
6584,1,1,1,1.15
6585,0,0,0,1.399
6586,0,0,2,2.36
6587,0,0,1,1.75
6588,1,0,2,4.0
6589,1,0,2,0.71
6590,1,0,3,0.37
6591,1,0,0,3.04
6592,1,0,0,1.34
6593,0,0,3,0.26
6594,1,1,2,1.14
6595,1,0,1,1.38
6596,1,1,3,1.01
6597,1,1,0,4.01
6598,0,0,1,1.74
6599,2,0,1,1.3
6600,1,1,3,0.93
6601,1,0,2,1.13
6602,1,1,1,2.62
6603,1,0,2,1.6
6604,2,0,3,0.68
6605,1,0,3,2.26
6606,3,1,1,1.79
6607,2,0,2,1.78
6608,3,0,1,1.84
6609,1,0,0,5.633
6610,3,0,3,0.44
6611,1,0,2,0.82
6612,2,0,1,2.05
6613,1,0,2,1.65
6614,3,1,1,1.19
6615,3,0,2,1.43
6616,1,0,2,1.52
6617,1,0,0,3.22
6618,0,1,0,1.31
6619,0,0,2,0.84
6620,1,0,1,2.0
6621,0,0,1,1.76
6622,2,0,3,0.77
6623,2,0,0,2.07
6624,0,0,1,3.49
6625,1,0,3,0.72
6626,0,0,3,1.79
6627,2,0,3,0.6
6628,1,0,2,2.51
6629,0,0,0,1.52
6630,1,0,0,2.999
6631,1,0,3,0.82
6632,1,0,3,0.73
6633,2,0,0,5.3
6634,1,0,3,1.7
6635,3,0,1,1.44
6636,3,0,0,1.79
6637,0,1,2,1.59
6638,3,1,1,1.57
6639,1,0,1,1.76
6640,2,0,0,2.21
6641,1,0,2,0.92
6642,1,0,3,1.51
6643,1,0,3,0.37
6644,1,0,0,2.83
6645,3,0,0,4.29
6646,2,0,0,4.45
6647,1,0,1,2.0
6648,1,0,2,2.84
6649,3,0,3,0.29
6650,3,0,3,0.71
6651,1,0,1,1.74
6652,1,0,1,1.79
6653,2,0,2,1.26
6654,0,0,3,0.71
6655,0,1,1,1.89
6656,1,0,3,0.39
6657,0,1,3,1.19
6658,3,0,3,0.79
6659,1,0,1,3.36
6660,1,0,0,1.98
6661,1,0,1,1.26
6662,1,0,0,1.37
6663,1,0,1,1.96
6664,1,0,0,2.29
6665,1,0,3,1.1
6666,2,0,0,2.5
6667,3,0,0,2.64
6668,3,0,0,1.69
6669,1,0,2,1.42
6670,2,1,0,2.08
6671,0,0,3,0.96
6672,3,0,3,2.36
6673,2,0,1,1.36
6674,1,1,1,1.65
6675,3,0,0,5.25
6676,3,0,1,1.58
6677,2,0,3,0.71
6678,1,0,0,2.02
6679,1,0,2,2.77
6680,1,0,3,1.39
6681,2,0,0,2.46
6682,2,0,0,4.64
6683,3,0,2,1.07
6684,1,0,3,1.52
6685,2,0,3,0.5
6686,3,0,3,1.06
6687,1,0,1,4.27
6688,2,0,1,4.18
6689,0,0,0,2.324
6690,1,0,1,4.0
6691,1,0,3,0.46
6692,0,0,3,0.39
6693,0,0,3,0.5
6694,0,0,2,2.61
6695,1,0,3,1.02
6696,3,0,0,2.43
6697,2,0,2,0.89
6698,1,1,2,2.61
6699,1,0,1,2.4
6700,1,0,1,1.76
6701,0,0,2,1.17
6702,0,0,1,1.98
6703,1,0,2,1.52
6704,1,0,2,0.98
6705,1,0,2,1.26
6706,1,0,1,1.8
6707,2,0,0,5.72
6708,1,0,0,8.24
6709,1,0,0,3.39
6710,3,0,1,2.12
6711,1,0,1,1.21
6712,2,1,0,3.22
6713,1,0,0,5.4
6714,0,1,2,2.07
6715,2,0,3,0.65
6716,1,0,3,1.42
6717,2,0,0,1.9
6718,1,0,3,0.76
6719,0,0,3,0.4
6720,1,0,3,0.53
6721,1,0,0,1.5643
6722,0,0,0,1.37
6723,0,0,2,2.58
6724,1,0,1,2.89
6725,0,1,2,1.28
6726,3,0,3,0.44
6727,0,1,2,0.9
6728,3,0,1,1.63
6729,3,0,3,0.62
6730,2,0,1,1.78
6731,1,0,3,0.41
6732,3,0,3,0.31
6733,2,0,1,1.43
6734,2,0,2,1.82
6735,3,0,3,0.39
6736,1,0,2,3.22
6737,1,1,3,0.42
6738,2,0,0,5.236
6739,1,1,2,3.01
6740,2,0,3,0.43
6741,1,0,0,1.86
6742,2,0,0,2.198
6743,1,0,0,1.86
6744,1,0,0,5.236
6745,1,0,3,0.47
6746,0,0,2,1.29
6747,0,0,3,2.4
6748,1,0,1,2.13
6749,0,1,3,0.7
6750,0,1,1,1.98
6751,0,0,1,1.74
6752,1,0,1,1.53
6753,2,0,2,2.92
6754,1,0,1,3.22
6755,2,0,2,1.01
6756,3,0,1,3.84
6757,3,0,1,1.71
6758,3,0,2,1.09
6759,0,0,1,1.89
6760,0,0,2,1.22
6761,1,0,2,2.41
6762,1,0,3,0.58
6763,1,0,1,1.36
6764,1,0,2,1.43
6765,0,1,3,0.7
6766,1,0,0,1.82
6767,1,0,1,2.3
6768,2,0,3,0.36
6769,0,0,2,0.99
6770,3,0,2,1.13
6771,0,0,2,0.97
6772,2,0,1,1.64
6773,1,0,1,1.23
6774,2,0,0,1.51
6775,3,0,2,1.02
6776,1,0,1,1.64
6777,1,0,3,0.29
6778,0,0,1,1.67
6779,3,0,2,1.57
6780,1,0,3,0.41
6781,1,0,1,4.4
6782,1,0,3,0.46
6783,1,1,1,4.22
6784,2,0,1,2.95
6785,1,0,0,1.18
6786,1,0,3,0.57
6787,1,1,2,1.06
6788,1,0,0,2.15
6789,1,0,3,0.71
6790,2,0,3,1.38
6791,1,0,0,1.37
6792,2,0,3,0.69
6793,2,0,3,1.43
6794,0,0,0,2.92
6795,2,0,1,1.94
6796,0,0,3,0.44
6797,1,0,2,0.92
6798,2,0,2,1.64
6799,0,1,1,3.59
6800,1,0,3,0.46
6801,1,0,3,0.7
6802,2,0,0,4.73
6803,0,0,3,0.5
6804,3,0,0,1.43
6805,3,0,1,4.56
6806,2,0,3,1.23
6807,1,0,2,0.97
6808,3,0,1,1.62
6809,1,0,3,1.58
6810,2,0,3,1.7
6811,3,0,1,2.04
6812,2,1,1,1.57
6813,1,1,2,1.0
6814,0,0,0,4.76
6815,3,0,0,4.08
6816,1,0,3,1.15
6817,1,0,1,3.94
6818,1,0,1,1.34
6819,3,0,1,1.71
6820,1,1,3,1.15
6821,1,0,0,1.37
6822,0,0,1,2.58
6823,1,0,0,1.28
6824,0,0,3,1.5
6825,2,0,2,2.12
6826,2,0,1,1.85
6827,1,0,1,2.11
6828,3,0,0,1.73
6829,0,0,2,1.07
6830,1,0,3,0.5
6831,1,0,1,1.24
6832,1,0,3,0.34
6833,3,0,1,1.76
6834,0,0,3,0.7
6835,1,0,1,1.28
6836,2,0,3,0.85
6837,1,0,1,1.51
6838,2,0,1,1.66
6839,1,0,2,2.82
6840,3,0,2,1.84
6841,2,0,2,2.75
6842,3,0,1,1.56
6843,2,0,2,1.07
6844,3,0,3,1.59
6845,2,0,3,0.7
6846,2,0,3,1.25
6847,0,0,3,0.73
6848,0,0,3,1.82
6849,1,0,1,1.26
6850,1,1,3,0.29
6851,1,0,2,1.32
6852,1,0,2,3.57
6853,0,0,3,1.97
6854,1,0,2,3.04
6855,1,0,2,1.4
6856,0,0,3,0.58
6857,0,0,2,0.89
6858,1,0,2,1.19
6859,3,0,3,0.41
6860,1,0,2,0.9
6861,0,0,1,1.3
6862,3,0,2,0.84
6863,1,0,0,2.5
6864,0,0,2,2.33
6865,1,1,0,2.02
6866,2,0,0,1.399
6867,0,0,0,5.236
6868,1,0,2,3.18
6869,1,0,2,1.81
6870,3,0,2,1.19
6871,1,0,1,3.99
6872,3,0,1,1.3
6873,0,0,2,2.64
6874,1,0,1,1.19
6875,1,0,1,3.27
6876,1,0,2,2.45
6877,1,0,2,2.77
6878,3,0,0,2.97
6879,1,0,2,0.9
6880,0,0,1,1.39
6881,1,0,2,1.5
6882,1,0,3,1.53
6883,0,0,3,0.77
6884,1,0,3,0.47
6885,1,0,1,1.64
6886,0,1,2,1.85
6887,0,0,3,1.27
6888,2,0,1,2.03
6889,3,1,1,3.79
6890,1,0,3,1.22
6891,3,0,1,1.64
6892,3,0,2,0.97
6893,0,0,3,1.05
6894,1,1,1,1.13
6895,1,0,3,1.89
6896,0,0,2,1.78
6897,1,0,3,0.38
6898,1,0,1,1.68
6899,2,1,1,1.74
6900,0,0,1,1.76
6901,0,0,1,1.8
6902,0,0,0,6.23
6903,1,0,1,1.62
6904,0,0,2,2.04
6905,3,0,0,1.4
6906,3,0,3,0.47
6907,1,0,1,1.86
6908,1,0,2,1.83
6909,1,0,3,0.98
6910,1,0,2,1.24
6911,3,0,0,2.14
6912,3,0,1,1.59
6913,3,0,1,1.77
6914,2,0,3,0.44
6915,3,0,1,4.4
6916,3,0,1,1.56
6917,0,0,0,1.95
6918,2,0,3,0.55
6919,1,0,3,0.7
6920,0,1,1,1.74
6921,1,0,3,0.91
6922,0,0,1,4.07
6923,1,0,0,2.11
6924,2,0,3,0.5
6925,0,0,1,1.86
6926,3,0,2,1.07
6927,2,0,0,2.55
6928,1,0,3,0.52
6929,0,0,2,1.13
6930,3,0,2,1.15
6931,2,2,2,1.05
6932,2,0,2,0.87
6933,1,0,0,2.26
6934,1,0,2,1.8
6935,1,0,0,2.21
6936,0,0,0,3.29
6937,1,0,2,1.17
6938,1,0,0,1.52
6939,2,1,2,0.8
6940,0,0,2,1.77
6941,0,0,2,1.62
6942,1,0,1,1.76
6943,0,0,1,1.82
6944,1,0,1,1.75
6945,3,0,3,1.62
6946,1,0,1,1.44
6947,0,0,1,1.85
6948,0,0,0,2.93
6949,2,0,2,1.56
6950,0,0,0,1.47
6951,1,0,0,2.42
6952,2,1,0,4.16
6953,0,1,1,1.79
6954,0,0,3,1.17
6955,1,0,1,1.46
6956,1,0,1,2.17
6957,0,0,3,1.29
6958,2,0,3,1.43
6959,0,0,1,1.28
6960,1,0,3,0.52
6961,0,0,1,1.37
6962,0,0,1,1.39
6963,1,0,1,1.73
6964,1,1,0,4.45
6965,2,0,1,4.42
6966,2,0,0,5.49
6967,1,0,1,3.51
6968,2,0,1,2.77
6969,2,0,2,2.47
6970,0,0,2,1.59
6971,1,0,0,4.63
6972,3,0,0,1.35
6973,3,0,3,0.67
6974,2,0,2,1.65
6975,2,0,1,0.99
6976,3,0,2,0.91
6977,1,0,3,2.31
6978,2,0,3,0.94
6979,3,0,3,1.61
6980,1,0,1,3.13
6981,3,0,2,1.49
6982,3,0,0,2.47
6983,1,0,3,1.21
6984,1,0,1,3.26
6985,1,0,3,0.53
6986,1,0,1,3.36
6987,2,0,0,2.67
6988,0,0,1,1.98
6989,2,0,3,0.79
6990,1,0,3,1.33
6991,3,0,2,1.26
6992,2,1,1,2.83
6993,0,0,2,1.38
6994,2,0,3,0.68
6995,1,0,2,1.17
6996,1,0,2,1.34
6997,1,0,3,1.64
6998,1,0,3,0.68
6999,1,0,2,1.61
7000,2,0,2,0.84
7001,3,0,3,0.71
7002,2,0,1,1.69
7003,1,0,2,2.01
7004,2,0,1,3.53
7005,3,0,0,2.74
7006,2,0,3,0.43
7007,1,0,2,1.85
7008,2,0,3,1.33
7009,0,0,2,3.0
7010,3,0,2,1.44
7011,1,1,2,0.89
7012,1,0,0,5.67
7013,0,0,2,0.67
7014,1,0,1,2.39
7015,1,1,1,3.94
7016,1,0,1,2.12
7017,1,0,3,1.24
7018,1,0,1,1.6
7019,1,1,3,1.86
7020,1,0,0,1.5
7021,0,0,1,2.21
7022,1,1,0,1.98
7023,0,0,1,5.54
7024,3,0,1,1.74
7025,0,0,3,0.6
7026,1,0,2,2.12
7027,1,0,2,2.71
7028,2,0,0,2.38
7029,0,0,1,1.84
7030,1,0,1,3.18
7031,2,0,1,2.61
7032,1,0,2,1.29
7033,1,0,0,1.28
7034,1,0,1,1.74
7035,3,0,3,0.39
7036,3,1,3,0.62
7037,0,0,3,1.32
7038,1,0,1,2.1
7039,1,0,3,1.19
7040,1,1,1,1.33
7041,1,0,2,0.82
7042,2,0,2,1.04
7043,1,0,3,1.86
7044,1,0,2,0.94
7045,0,1,2,0.89
7046,1,0,0,2.01
7047,2,0,1,1.45
7048,1,0,1,1.63
7049,2,0,0,1.93
7050,1,1,1,4.79
7051,1,0,2,1.45
7052,2,0,3,0.61
7053,2,0,1,1.49
7054,1,0,3,1.33
7055,3,0,1,1.31
7056,3,0,2,1.35
7057,3,0,3,0.77
7058,3,0,3,2.2
7059,2,0,3,0.44
7060,3,0,0,2.04
7061,3,1,3,1.37
7062,3,0,3,0.26
7063,3,0,2,1.18
7064,3,0,1,4.89
7065,3,0,3,0.38
7066,3,0,3,0.53
7067,2,0,2,0.99
7068,3,0,1,0.93
7069,2,0,2,1.09
7070,1,0,3,0.42
7071,2,0,2,0.72
7072,1,0,3,0.77
7073,1,0,3,1.19
7074,1,0,3,0.5
7075,1,0,1,1.41
7076,1,0,1,1.12
7077,1,0,1,3.46
7078,1,0,0,2.57
7079,2,0,2,0.97
7080,1,0,3,0.62
7081,1,0,3,0.57
7082,1,0,0,3.12
7083,3,0,3,1.59
7084,1,0,2,0.82
7085,1,0,1,1.75
7086,1,0,3,0.79
7087,1,0,3,0.46
7088,1,0,3,0.94
7089,1,0,3,1.31
7090,1,1,1,3.73
7091,0,0,2,2.99
7092,2,0,0,5.16
7093,3,0,2,1.09
7094,0,0,0,1.96
7095,1,0,1,3.28
7096,0,0,3,1.16
7097,1,0,2,1.08
7098,3,0,3,0.82
7099,2,0,2,1.47
7100,1,0,3,0.9
7101,0,0,0,1.82
7102,3,0,3,0.53
7103,1,0,3,0.46
7104,1,0,2,0.96
7105,3,0,3,0.62
7106,2,0,1,1.76
7107,3,0,3,0.83
7108,2,0,1,1.77
7109,2,0,2,1.67
7110,1,1,1,4.11
7111,3,0,2,1.26
7112,1,0,3,1.33
7113,0,0,1,4.15
7114,2,0,2,1.77
7115,2,0,3,1.2
7116,1,0,3,1.93
7117,1,0,2,1.01
7118,1,0,3,0.47
7119,1,0,1,1.56
7120,0,0,3,1.9
7121,1,0,1,1.43
7122,2,0,2,1.88
7123,0,0,3,0.43
7124,0,0,2,1.75
7125,2,0,1,1.93
7126,2,0,3,1.6
7127,1,0,2,1.47
7128,1,1,0,1.84
7129,3,0,3,1.29
7130,1,0,0,2.43
7131,1,0,2,1.38
7132,1,0,0,4.56
7133,1,0,2,1.26
7134,2,0,3,0.74
7135,1,0,1,1.3
7136,0,0,2,2.38
7137,1,0,2,1.05
7138,1,0,3,0.38
7139,1,0,2,1.85
7140,1,0,3,0.65
7141,2,0,1,1.96
7142,2,0,1,1.3
7143,1,0,2,2.1
7144,1,0,1,1.24
7145,0,0,0,4.56
7146,3,0,3,1.93
7147,1,0,2,1.72
7148,1,0,1,1.73
7149,1,0,0,4.56
7150,0,0,2,0.92
7151,3,0,2,2.51
7152,0,0,2,1.99
7153,1,0,3,0.83
7154,1,0,2,1.17
7155,1,0,3,0.57
7156,0,0,2,1.21
7157,1,0,3,0.42
7158,1,0,2,2.88
7159,2,0,1,5.17
7160,3,0,2,1.16
7161,2,0,3,0.29
7162,1,0,2,0.71
7163,3,0,2,1.52
7164,2,0,1,2.28
7165,3,0,3,0.89
7166,1,0,3,0.31
7167,1,0,3,0.65
7168,1,0,1,3.17
7169,1,0,3,1.25
7170,2,0,2,3.14
7171,0,0,0,4.58
7172,0,0,3,1.16
7173,0,0,3,2.36
7174,2,0,2,1.19
7175,1,0,1,4.41
7176,0,0,0,1.67
7177,1,0,1,1.24
7178,2,0,1,2.79
7179,0,0,3,1.36
7180,2,0,1,1.63
7181,1,0,1,1.89
7182,2,0,2,1.41
7183,3,0,2,1.61
7184,3,0,1,1.6
7185,1,0,3,0.96
7186,1,1,3,2.65
7187,0,0,2,2.55
7188,1,0,3,0.46
7189,3,0,3,0.82
7190,3,0,1,2.09
7191,1,0,2,1.51
7192,1,0,1,3.58
7193,1,0,0,2.24
7194,0,0,2,1.42
7195,1,0,2,1.94
7196,1,0,1,2.55
7197,2,0,1,2.0
7198,2,0,0,2.43
7199,0,0,3,0.5
7200,3,0,1,1.74
7201,1,0,2,3.11
7202,1,0,3,1.85
7203,3,0,3,0.71
7204,2,0,2,2.55
7205,1,0,2,2.38
7206,0,1,1,2.53
7207,1,0,3,0.45
7208,0,0,3,0.37
7209,3,0,3,0.74
7210,0,0,3,2.4
7211,3,0,2,1.62
7212,3,0,1,2.17
7213,1,0,2,1.09
7214,0,0,1,1.61
7215,0,0,3,0.36
7216,2,0,2,1.41
7217,0,0,1,4.33
7218,1,0,1,1.74
7219,2,0,3,0.39
7220,1,0,1,1.74
7221,1,0,1,1.67
7222,1,0,0,5.47
7223,2,0,3,1.57
7224,1,0,1,2.74
7225,1,0,1,2.26
7226,1,0,1,1.55
7227,1,0,1,1.36
7228,1,0,0,2.15
7229,0,0,0,5.67
7230,1,0,1,3.64
7231,0,0,2,2.98
7232,0,0,2,1.47
7233,1,0,0,2.91
7234,0,1,0,4.49
7235,1,1,1,1.68
7236,1,0,2,1.21
7237,1,0,1,2.26
7238,1,0,1,1.87
7239,2,0,0,1.79
7240,1,1,3,2.4
7241,0,0,3,0.85
7242,1,1,1,1.9
7243,2,0,1,1.75
7244,1,0,1,1.26
7245,1,0,1,2.3
7246,1,0,1,3.39
7247,2,0,1,2.04
7248,0,0,0,5.4
7249,1,0,0,2.42
7250,0,0,3,0.5
7251,0,0,2,1.44
7252,0,0,0,1.37
7253,1,0,2,4.1
7254,1,0,2,0.76
7255,2,0,0,4.31
7256,0,0,0,7.15
7257,2,0,0,5.499
7258,0,0,0,4.73
7259,0,0,1,3.32
7260,3,0,0,1.7643
7261,1,0,1,1.62
7262,3,0,1,1.36
7263,0,0,0,4.44
7264,2,0,1,4.37
7265,0,0,2,2.2
7266,2,0,3,0.84
7267,1,0,1,1.55
7268,0,0,3,0.47
7269,2,0,0,1.98
7270,1,0,2,0.76
7271,1,0,1,1.57
7272,3,0,2,1.03
7273,1,0,2,4.49
7274,2,0,0,1.349
7275,3,0,3,0.4
7276,1,0,1,12.0
7277,0,0,1,1.39
7278,1,0,1,1.66
7279,3,0,1,1.57
7280,0,0,0,2.68
7281,1,0,1,3.18
7282,0,0,1,1.95
7283,2,1,3,0.92
7284,0,0,1,1.98
7285,1,0,0,1.6835
7286,0,0,3,1.15
7287,1,0,0,2.39
7288,0,0,1,1.17
7289,1,0,0,5.63
7290,1,0,2,3.34
7291,1,0,0,1.349
7292,1,0,1,3.73
7293,2,0,1,1.28
7294,1,0,1,1.46
7295,0,0,2,1.16
7296,1,0,0,1.6835
7297,3,0,1,3.22
7298,1,0,3,0.74
7299,0,0,0,2.88
7300,1,0,2,3.57
7301,0,0,3,0.95
7302,1,0,2,2.2
7303,1,0,1,1.82
7304,0,0,2,0.99
7305,0,0,3,0.69
7306,0,0,3,0.46
7307,1,0,0,5.16
7308,0,0,3,0.54
7309,1,0,0,6.12
7310,1,0,2,2.46
7311,1,0,0,2.58
7312,2,0,1,2.16
7313,0,0,3,1.36
7314,0,0,1,1.93
7315,0,1,2,1.86
7316,0,0,0,3.649
7317,0,0,3,1.41
7318,1,0,1,2.03
7319,3,0,2,2.08
7320,1,0,0,2.49
7321,1,0,3,0.7
7322,1,0,2,1.17
7323,1,0,2,3.55
7324,3,0,2,1.03
7325,1,1,1,2.17
7326,0,0,1,1.44
7327,3,0,0,1.79
7328,3,1,2,1.1
7329,1,0,3,0.44
7330,0,1,1,4.28
7331,1,0,0,1.7
7332,1,0,1,1.67
7333,2,0,2,1.22
7334,3,0,3,0.34
7335,1,0,0,1.6835
7336,1,0,3,1.28
7337,3,0,0,2.43
7338,0,0,3,0.43
7339,0,0,1,0.98
7340,0,0,1,1.5
7341,0,0,3,0.8
7342,1,0,1,3.79
7343,0,0,2,0.82
7344,1,0,1,2.5
7345,3,0,3,0.5
7346,3,0,3,1.64
7347,3,0,3,0.31
7348,3,0,3,0.58
7349,3,0,3,0.67
7350,3,0,0,1.77
7351,2,0,3,0.38
7352,3,0,3,0.62
7353,3,1,3,0.8
7354,2,0,3,1.3
7355,1,1,2,1.13
7356,2,0,1,2.07
7357,2,0,1,2.44
7358,1,0,1,1.74
7359,1,1,1,2.12
7360,2,0,2,0.78
7361,1,0,0,2.42
7362,1,0,2,1.33
7363,0,0,0,2.94
7364,3,0,3,0.56
7365,0,0,2,1.38
7366,1,0,2,1.39
7367,0,0,3,1.63
7368,1,0,1,1.74
7369,1,1,3,1.33
7370,1,0,1,1.46
7371,2,0,2,1.47
7372,1,0,3,0.66
7373,1,0,3,0.96
7374,2,0,3,0.39
7375,1,0,2,1.34
7376,3,0,2,1.68
7377,2,0,2,4.99
7378,1,0,0,2.03
7379,1,0,3,0.58
7380,1,0,2,0.78
7381,0,0,3,0.31
7382,1,0,2,2.25
7383,0,0,3,0.45
7384,1,0,2,1.65
7385,1,0,1,3.86
7386,2,0,2,1.29
7387,0,0,3,0.79
7388,1,1,3,1.33
7389,0,0,3,1.13
7390,1,0,2,4.0
7391,1,0,1,1.45
7392,0,0,2,1.29
7393,2,0,3,0.26
7394,1,0,0,1.9
7395,1,0,1,1.13
7396,0,0,2,0.76
7397,0,0,1,1.26
7398,1,1,3,1.79
7399,1,0,2,2.7
7400,1,0,2,1.1
7401,0,0,1,1.76
7402,2,0,2,2.45
7403,1,0,2,1.31
7404,2,0,2,1.37
7405,0,1,2,1.45
7406,1,0,1,1.86
7407,2,0,3,0.55
7408,3,0,0,1.83
7409,0,0,0,6.64
7410,2,0,2,4.0
7411,1,0,3,0.43
7412,1,0,3,0.71
7413,0,0,1,1.47
7414,1,0,0,1.749
7415,0,0,2,1.61
7416,0,0,0,1.57
7417,1,0,3,0.38
7418,2,0,2,2.38
7419,2,0,0,3.18
7420,0,0,3,1.22
7421,3,0,2,1.06
7422,1,0,1,1.56
7423,1,0,2,2.36
7424,3,0,0,3.099
7425,3,0,3,0.44
7426,3,0,2,1.41
7427,3,0,0,2.099
7428,3,0,3,1.52
7429,1,0,3,0.61
7430,1,0,3,1.37
7431,1,0,2,2.03
7432,1,0,3,0.38
7433,2,0,3,0.44
7434,0,0,1,1.41
7435,1,0,3,0.44
7436,2,0,3,1.35
7437,1,0,2,3.39
7438,1,0,2,1.21
7439,1,1,0,1.399
7440,1,0,0,3.21
7441,1,0,2,1.99
7442,0,0,0,5.44
7443,3,0,3,1.51
7444,2,0,2,1.3
7445,3,0,2,1.11
7446,2,0,2,2.52
7447,1,0,2,1.22
7448,0,0,1,2.13
7449,1,0,1,1.31
7450,3,0,2,1.78
7451,2,0,3,1.57
7452,1,0,3,1.29
7453,1,0,3,1.25
7454,2,0,2,2.35
7455,0,0,0,4.399
7456,2,0,2,0.9
7457,2,0,2,2.08
7458,1,0,1,2.28
7459,1,0,0,2.83
7460,1,0,3,0.78
7461,1,0,1,1.28
7462,2,0,3,1.62
7463,1,0,3,0.76
7464,2,0,2,2.82
7465,1,0,3,0.67
7466,1,0,3,0.5
7467,1,0,2,2.84
7468,1,0,0,2.02
7469,0,0,1,4.39
7470,1,1,0,5.63
7471,0,0,1,1.32
7472,2,0,1,1.6
7473,1,0,0,2.76
7474,1,0,3,1.22
7475,0,1,2,2.41
7476,1,0,3,0.52
7477,0,1,2,1.89
7478,1,0,2,1.25
7479,1,0,2,1.29
7480,1,0,0,6.45
7481,0,0,3,2.49
7482,1,0,2,2.22
7483,1,0,3,0.99
7484,1,1,2,1.21
7485,1,1,2,1.4
7486,0,0,2,1.2
7487,2,0,0,2.88
7488,1,0,2,0.89
7489,0,0,0,1.29
7490,0,0,1,1.94
7491,1,0,3,3.78
7492,2,0,0,2.29
7493,3,0,1,1.12
7494,3,0,2,1.17
7495,1,0,3,0.46
7496,1,0,0,1.99
7497,0,0,0,1.5
7498,3,1,1,1.62
7499,2,0,2,1.43
7500,0,0,1,1.18
7501,1,0,3,0.91
7502,3,0,0,3.68
7503,0,0,2,1.38
7504,1,0,0,2.43
7505,2,0,2,2.62
7506,2,0,1,1.64
7507,0,0,2,0.92
7508,0,0,0,2.199
7509,1,0,2,0.97
7510,1,1,0,2.42
7511,1,0,3,1.4
7512,0,0,3,0.53
7513,0,0,1,1.81
7514,1,0,2,1.23
7515,1,0,2,0.75
7516,1,0,1,1.79
7517,1,0,2,1.41
7518,0,0,3,0.85
7519,2,0,3,1.19
7520,1,0,0,1.41
7521,3,0,0,3.89
7522,1,0,0,1.76
7523,0,0,2,2.55
7524,0,0,3,0.81
7525,1,0,3,0.67
7526,3,0,0,1.43
7527,0,0,2,3.04
7528,1,0,3,0.37
7529,0,0,0,2.93
7530,1,0,2,0.86
7531,0,0,2,5.3
7532,0,0,0,2.65
7533,2,0,0,1.46
7534,0,0,0,6.759
7535,3,0,2,1.04
7536,1,0,1,1.48
7537,0,0,3,1.02
7538,2,0,0,3.32
7539,1,0,3,0.6
7540,1,0,1,1.71
7541,1,0,1,2.07
7542,1,0,0,4.86
7543,0,0,1,1.51
7544,0,0,3,1.06
7545,1,0,1,3.54
7546,1,0,3,0.52
7547,1,0,1,1.78
7548,2,0,1,2.04
7549,1,0,3,1.36
7550,2,0,2,0.97
7551,0,0,2,1.09
7552,0,0,2,1.51
7553,3,0,2,1.57
7554,1,0,3,0.42
7555,0,0,1,1.38
7556,1,0,3,0.51
7557,0,1,0,5.236
7558,1,0,1,1.82
7559,0,0,1,1.44
7560,1,0,1,1.97
7561,0,0,1,3.15
7562,1,0,1,2.5
7563,1,0,1,1.58
7564,2,0,0,2.19
7565,2,0,0,2.91
7566,2,0,1,3.66
7567,0,0,3,0.46
7568,0,0,0,2.77
7569,1,0,3,1.17
7570,0,0,0,5.26
7571,0,1,2,1.16
7572,0,0,3,1.88
7573,1,0,1,3.59
7574,0,0,0,3.69
7575,1,0,1,1.73
7576,0,0,1,1.89
7577,0,0,0,2.13
7578,3,0,1,4.7
7579,1,0,0,4.84
7580,3,0,1,1.81
7581,2,0,2,1.48
7582,1,0,1,3.08
7583,3,0,1,1.74
7584,1,0,1,1.84
7585,0,0,3,0.69
7586,2,0,1,1.64
7587,1,0,2,3.02
7588,0,0,2,0.74
7589,2,0,2,1.19
7590,2,0,0,1.48
7591,1,0,2,1.09
7592,0,1,2,3.02
7593,1,0,3,0.7
7594,3,0,3,1.19
7595,3,0,3,0.8
7596,1,0,2,1.14
7597,0,0,1,1.71
7598,1,0,2,2.82
7599,1,0,1,2.17
